Age_bias_correction,Model_name,MAE_cole_bounded,MAE_cole_unbounded,MAE_orx_bounded,MAE_orx_unbounded,MSE_cole_bounded,MSE_cole_unbounded,MSE_orx_bounded,MSE_orx_unbounded,Rsquared_cole_bounded,Rsquared_cole_unbounded,Rsquared_orx_bounded,Rsquared_orx_unbounded,"corr[BA,CA]_cole_bounded","corr[BA,CA]_cole_unbounded","corr[BA,CA]_orx_bounded","corr[BA,CA]_orx_unbounded","corr[PAD,CA]_cole_bounded","corr[PAD,CA]_cole_unbounded","corr[PAD,CA]_orx_bounded","corr[PAD,CA]_orx_unbounded","MAE_cole_age.[55,60]","MAE_cole_age.[60,65]","MAE_cole_age.[65,70]","MAE_cole_age.[70,75]","MAE_cole_age.[75,80]","MAE_cole_age.[80,85]","MAE_orx_age.[55,60]","MAE_orx_age.[60,65]","MAE_orx_age.[65,70]","MAE_orx_age.[70,75]","MAE_orx_age.[75,80]","MAE_orx_age.[80,85]","meanPAD_cole_age.[55,60]","meanPAD_cole_age.[60,65]","meanPAD_cole_age.[65,70]","meanPAD_cole_age.[70,75]","meanPAD_cole_age.[75,80]","meanPAD_cole_age.[80,85]","meanPAD_orx_age.[55,60]","meanPAD_orx_age.[60,65]","meanPAD_orx_age.[65,70]","meanPAD_orx_age.[70,75]","meanPAD_orx_age.[75,80]","meanPAD_orx_age.[80,85]","MAE_cole_bounded_education.[8,15]",MAE_cole_bounded_ethnicity.Asian,MAE_cole_bounded_ethnicity.Chinese,MAE_cole_bounded_ethnicity.Other,MAE_cole_bounded_CN.5,MAE_cole_bounded_CN.0,MAE_cole_bounded_ethnicity.Black,MAE_cole_bounded_ethnicity.White,MAE_cole_bounded_ethnicity.Mixed,"MAE_cole_bounded_education.[16,30]",MAE_cole_bounded_manufacturer.Siemens,MAE_cole_bounded_machine.Skyra,"MAE_cole_unbounded_education.[8,15]",MAE_cole_unbounded_ethnicity.Asian,MAE_cole_unbounded_ethnicity.Chinese,MAE_cole_unbounded_ethnicity.Other,MAE_cole_unbounded_CN.5,MAE_cole_unbounded_CN.0,MAE_cole_unbounded_ethnicity.Black,MAE_cole_unbounded_ethnicity.White,MAE_cole_unbounded_ethnicity.Mixed,"MAE_cole_unbounded_education.[16,30]",MAE_cole_unbounded_manufacturer.Siemens,MAE_cole_unbounded_machine.Skyra,"MAE_orx_bounded_education.[8,15]",MAE_orx_bounded_ethnicity.Asian,MAE_orx_bounded_ethnicity.Chinese,MAE_orx_bounded_ethnicity.Other,MAE_orx_bounded_CN.5,MAE_orx_bounded_CN.0,MAE_orx_bounded_ethnicity.Black,MAE_orx_bounded_ethnicity.White,MAE_orx_bounded_ethnicity.Mixed,"MAE_orx_bounded_education.[16,30]",MAE_orx_bounded_manufacturer.Siemens,MAE_orx_bounded_machine.Skyra,"MAE_orx_unbounded_education.[8,15]",MAE_orx_unbounded_ethnicity.Asian,MAE_orx_unbounded_ethnicity.Chinese,MAE_orx_unbounded_ethnicity.Other,MAE_orx_unbounded_CN.5,MAE_orx_unbounded_CN.0,MAE_orx_unbounded_ethnicity.Black,MAE_orx_unbounded_ethnicity.White,MAE_orx_unbounded_ethnicity.Mixed,"MAE_orx_unbounded_education.[16,30]",MAE_orx_unbounded_manufacturer.Siemens,MAE_orx_unbounded_machine.Skyra,aurocPAD_bounded_CNvsCondition.Dementia,aurocBA_bounded_CNvsCondition.OtherSpinalChord,aurocPAD_bounded_CNvsCondition.Alzheimer,aurocPAD_bounded_CNvsCondition.MultipleSclerosis,aurocBA_bounded_CNvsCondition.MCI,aurocPAD_bounded_CNvsCondition.Parkinson,aurocPAD_bounded_CNvsCondition.OtherSpinalChord.Parkinson,aurocBA_bounded_CNvsCondition.OtherSpinalChord.Parkinson,aurocBA_bounded_CNvsCondition.Dementia.Alzheimer,aurocBA_bounded_CNvsCondition.Dementia,aurocPAD_bounded_CNvsCondition.OtherSpinalChord.MultipleSclerosis,aurocBA_bounded_CNvsCondition.MultipleSclerosis,aurocPAD_bounded_CNvsCondition.OtherSpinalChord.Dementia,aurocPAD_bounded_CNvsCondition.OtherSpinalChord,aurocPAD_bounded_CNvsCondition.SMC,aurocBA_bounded_CNvsCondition.Parkinson,aurocBA_bounded_CNvsCondition.Alzheimer,aurocPAD_bounded_CNvsCondition.Alzheimer.Dementia,aurocBA_bounded_CNvsCondition.OtherSpinalChord.MultipleSclerosis,aurocBA_bounded_CNvsCondition.Alzheimer.Dementia,aurocPAD_bounded_CNvsCondition.Dementia.Alzheimer,aurocBA_bounded_CNvsNoCN,aurocBA_bounded_CNvsCondition.SMC,aurocPAD_bounded_CNvsCondition.MCI,aurocPAD_bounded_CNvsNoCN,aurocBA_bounded_CNvsCondition.OtherSpinalChord.Dementia,aurocPAD_unbounded_CNvsCondition.Dementia,aurocBA_unbounded_CNvsCondition.OtherSpinalChord,aurocPAD_unbounded_CNvsCondition.Alzheimer,aurocPAD_unbounded_CNvsCondition.MultipleSclerosis,aurocBA_unbounded_CNvsCondition.MCI,aurocPAD_unbounded_CNvsCondition.Parkinson,aurocPAD_unbounded_CNvsCondition.OtherSpinalChord.Parkinson,aurocBA_unbounded_CNvsCondition.OtherSpinalChord.Parkinson,aurocBA_unbounded_CNvsCondition.Dementia.Alzheimer,aurocBA_unbounded_CNvsCondition.Dementia,aurocPAD_unbounded_CNvsCondition.OtherSpinalChord.MultipleSclerosis,aurocBA_unbounded_CNvsCondition.MultipleSclerosis,aurocPAD_unbounded_CNvsCondition.OtherSpinalChord.Dementia,aurocPAD_unbounded_CNvsCondition.OtherSpinalChord,aurocPAD_unbounded_CNvsCondition.SMC,aurocBA_unbounded_CNvsCondition.Parkinson,aurocBA_unbounded_CNvsCondition.Alzheimer,aurocPAD_unbounded_CNvsCondition.Alzheimer.Dementia,aurocBA_unbounded_CNvsCondition.OtherSpinalChord.MultipleSclerosis,aurocBA_unbounded_CNvsCondition.Alzheimer.Dementia,aurocPAD_unbounded_CNvsCondition.Dementia.Alzheimer,aurocBA_unbounded_CNvsNoCN,aurocBA_unbounded_CNvsCondition.SMC,aurocPAD_unbounded_CNvsCondition.MCI,aurocPAD_unbounded_CNvsNoCN,aurocBA_unbounded_CNvsCondition.OtherSpinalChord.Dementia,Model_type,Oversampling,Training_sex,Training_healthy_group,Description,features_type
none,batch8_model_lr0.01_epoch200_ORXtrue_COLEfalse_gender9_SOFTtrue_RESNETtrue_merged_results.csv--none,2.748770825424587,2.754222458453552,2.76928340283679,2.774473709936386,12.267027759014145,12.299150687166176,12.411542992372723,12.442074008762432,0.5807582721203621,0.5865285335615524,0.5885045597757642,0.5936126729553635,0.7677106493454682,0.7712377855237569,0.7726901054797327,0.7757693004008177,-0.5768858963162584,-0.5791235415180322,-0.5661257221726035,-0.5684044497002774,2.3961047045235797,2.331538897890757,2.8117558158402436,3.795302347831933,4.680002825070833,,2.3645198026791374,2.410806655861072,2.9104938451555458,3.66943378862038,4.283274141826666,,2.2555549655927813,0.3576513778250277,-1.5717763587413145,-3.121583187153288,-4.680002825070833,,2.220714956434054,0.4929159448752218,-1.5117407157905711,-3.003848914412403,-4.283274141826666,,2.647174193359597,,3.365678448742545,2.420447299789306,2.7060112620956125,2.800911313361448,,2.7594824206256496,2.8550527246638495,1.962294715698371,2.748770825424587,2.748770825424587,2.6605715373201044,,3.365678448742545,2.420447299789306,2.7060112620956125,2.8127121839842504,,2.765156762125477,2.8550527246638495,1.962294715698371,2.754222458453552,2.754222458453552,2.654978599680111,,3.365678448742545,2.420447299789306,2.707692298508058,2.8418306170701517,2.2627464432764732,2.7818147494814465,2.8550527246638495,1.962294715698371,2.76928340283679,2.76928340283679,2.6676488777640777,,3.365678448742545,2.420447299789306,2.707692298508058,2.8527581396011725,2.2627464432764732,2.7872153671694004,2.8550527246638495,1.962294715698371,2.774473709936386,2.774473709936386,,,,0.6863583973119225,,,,,,,,0.595303678524683,,,,,,,,,,0.6103136450734528,,,0.5946706110420099,,,,,0.6815828116546874,,,,,,,,0.5974572996367571,,,,,,,,,,0.6109331197436925,,,0.5927223779646688,,DL,none,all,orx,soft,ResNet18
none,batch4_model_lr0.01_epoch200_ORXfalse_COLEtrue_gender1_SOFTfalse_merged_results.csv--none,4.047040422222223,4.067564198012233,4.106033745401032,4.125613861967695,24.215026971889756,24.54682873211947,24.76665332084474,25.0840849091954,0.1724197623269281,0.1747874686279362,0.1788801023849375,0.1806949379637576,0.4265106716959332,0.4294427700652016,0.4362559045788817,0.4388261849425851,-0.8788453168732637,-0.8807602603973842,-0.880341005566932,-0.8820943224501478,5.478761718213061,2.305237343065695,3.391429175438597,5.9062716011904755,9.4528160625,,5.44074858922559,2.347123716312058,3.4114591532846723,6.038875505376343,9.211930684210524,,5.478761718213061,1.1248710072992725,-3.0666829197994994,-5.833731958333332,-9.4528160625,,5.44074858922559,1.2002429503546124,-2.9904083114355235,-5.973355827956989,-9.211930684210524,,4.2285982318840585,,3.6730497777777793,3.8997886969697,3.919032761506277,4.203131396258505,,4.0652335072115395,2.710179777777777,4.415114583333335,4.047040422222223,4.047040422222223,4.275986385585586,,3.6730497777777793,3.8997886969697,3.919032761506277,4.247762235194586,,4.086648790567548,2.710179777777777,4.415114583333335,4.067564198012233,4.067564198012233,4.3196913917525785,,3.6730497777777793,3.8997886969697,3.9457017047619054,4.294886389423078,2.240696833333331,4.1290226220169375,2.710179777777777,4.415114583333335,4.106033745401032,4.106033745401032,4.36418223931624,,3.6730497777777793,3.8997886969697,3.9457017047619054,4.336515673046253,2.240696833333331,4.149452078341015,2.710179777777777,4.415114583333335,4.125613861967695,4.125613861967695,,,,0.6507257418586025,,,,,,,,0.6633651761120551,,,,,,,,,,0.6442330319023767,,,0.548761219618785,,,,,0.6458574851224979,,,,,,,,0.6648118092588299,,,,,,,,,,0.6448404752369511,,,0.5470230943799226,,DL,none,male,cole,real,Custom3dCNN
lange,batch8_model_lr0.005_epoch200_ORXtrue_COLEfalse_gender0_SOFTfalse_merged_results.csv--lange,2.225542198710031,2.227544151961379,2.243361807740515,2.24524513815584,7.980942616681294,7.984656152516594,8.183594589743876,8.186714522896143,0.7272408411836344,0.731572726250703,0.7286790320596908,0.7326026971151096,0.8733437037067503,0.8758635954962355,0.8761058274396809,0.8783540976493657,-0.1395515817166653,-0.1310016649312433,-0.1152733725695882,-0.107671277713546,1.875683091332219,2.1280847311952353,2.430739844142987,2.672204707491393,1.710886735197592,,1.9120383176600784,2.1722524942997343,2.4774066413321623,2.5920085277986833,1.9283460210175285,,0.3965754018113928,0.4345135407189848,-0.441734934417243,-0.2500977972347051,-0.7897588725879352,,0.3143159635008341,0.5267258766029517,-0.3596754973320401,-0.1147727533709774,-0.6591198091057218,,2.252859624462262,,1.338912205044328,1.8175547478514864,2.15562491397694,2.3107984795835455,,2.22372415134411,2.7732158555169235,2.485224829047171,2.225542198710031,2.225542198710031,2.257430079553264,,1.338912205044328,1.8175547478514864,2.15562491397694,2.3147964254551914,,2.2258216805166606,2.7732158555169235,2.485224829047171,2.227544151961379,2.227544151961379,2.2345501565238783,,1.338912205044328,1.8175547478514864,2.1460191498111763,2.35802022693613,3.3556514756280116,2.244124897392875,2.7732158555169235,2.485224829047171,2.243361807740515,2.243361807740515,2.2389801240098985,,1.338912205044328,1.8175547478514864,2.1460191498111763,2.3615626843014965,3.3556514756280116,2.246093258957172,2.7732158555169235,2.485224829047171,2.24524513815584,2.24524513815584,,,,0.6629549317236125,,,,,,,,0.5310906640098457,,,,,,,,,,0.5797111193285598,,,0.6252843423986733,,,,,0.6588221655460236,,,,,,,,0.5339477548496793,,,,,,,,,,0.5805077203755618,,,0.6227695456770347,,DL,none,female,orx,real,Custom3dCNN
lange,batch4_model_lr0.01_epoch200_ORXfalse_COLEtrue_gender1_SOFTtrue_RESNETfalse_merged_results.csv--lange,1.7269039129034869,1.7277072278778731,1.7273521224445187,1.7281226006808434,4.915809803729231,4.914430765125367,4.9145314003987055,4.913209853200568,0.8319957664945616,0.834787218495752,0.8370623810959149,0.8395230394831776,0.9122155322535976,0.9137501828397984,0.915009556563862,0.916356066058278,-0.4216918329169496,-0.4235916082807277,-0.4154965840316311,-0.4174419604627787,1.596287178742532,1.9023139559331763,1.6372251918903538,1.674972985590012,2.0542849058331187,,1.5687228403590712,1.9379436626865492,1.6703562404791503,1.6555005706886223,1.9014859710509344,,1.286561629612807,0.4211244608019761,-0.4511368411575351,-1.1440281677213662,-1.991835252514396,,1.255886598130504,0.4987737277009152,-0.3944755607063813,-1.100485214093637,-1.848896789308852,,1.7980498740769146,,2.8018130272358377,1.3873890078985178,1.6383569741451829,1.8348769657771329,,1.7420353396597903,0.2763697419394806,1.5627654064158107,1.7269039129034869,1.7269039129034869,1.799558519307504,,2.8018130272358377,1.3873890078985178,1.6383569741451829,1.8361067742845376,,1.7428389701204048,0.2763697419394806,1.5627654064158107,1.7277072278778731,1.7277072278778731,1.7789632872885237,,2.8018130272358377,1.3873890078985178,1.64324951002421,1.8264152957280548,1.8009892174105282,1.738307540533681,0.2763697419394806,1.5627654064158107,1.7273521224445187,1.7273521224445187,1.78049244602928,,2.8018130272358377,1.3873890078985178,1.64324951002421,1.8276149796802463,1.8009892174105282,1.739088281780691,0.2763697419394806,1.5627654064158107,1.7281226006808434,1.7281226006808434,,,,0.6427357440075016,,,,,,,,0.5158725507433237,,,,,,,,,,0.570802657971112,,,0.5901995719456303,,,,,0.6384573769224824,,,,,,,,0.5189736455676637,,,,,,,,,,0.5717082721488008,,,0.58832821608152,,DL,none,male,cole,soft,SFCN
lange,batch4_model_lr0.01_epoch200_ORXfalse_COLEtrue_gender0_SOFTtrue_RESNETfalse_merged_results.csv--lange,1.623742217509803,1.627666269220042,1.6308014129472428,1.634554336626156,4.131479086941724,4.147507228917057,4.183461831497327,4.198739997040697,0.8588012952171522,0.8605695678000089,0.8613004467638569,0.8628593011783174,0.9276834641893196,0.9285734431894336,0.9290158355808252,0.9297951342898814,-0.3039015275070813,-0.3103897970451663,-0.2985268315106874,-0.3046685141250336,1.1899786419876612,1.799394181536006,1.7822446566788197,1.482477999993033,1.982552597718307,,1.174674600646482,1.8297775597472676,1.8381446667838652,1.439042976117631,1.9219592570454975,,0.5308246328588025,0.1323956293689382,-0.5077859807271341,-0.9529631479243492,-1.982552597718307,,0.5113649716778315,0.1825975040780811,-0.4608944574340817,-0.906530918431366,-1.9219592570454975,,1.5968448357250835,,0.3557666876991637,1.111742046552712,1.5329563524893397,1.734445389652103,,1.6588072031465455,0.6964583274338972,1.5489294966918912,1.623742217509803,1.623742217509803,1.6062382623599425,,0.3557666876991637,1.111742046552712,1.5329563524893397,1.742568147893331,,1.6628259598852206,0.6964583274338972,1.5489294966918912,1.627666269220042,1.627666269220042,1.5940875490337223,,0.3557666876991637,1.111742046552712,1.5283910891595285,1.7514289577933488,0.6552985283330379,1.666324887342188,0.6964583274338972,1.5489294966918912,1.6308014129472428,1.6308014129472428,1.6030134014139286,,0.3557666876991637,1.111742046552712,1.5283910891595285,1.7590040764793802,0.6552985283330379,1.6701689054892657,0.6964583274338972,1.5489294966918912,1.634554336626156,1.634554336626156,,,,0.6835257574869601,,,,,,,,0.5293715446677997,,,,,,,,,,0.5782768010219518,,,0.6122185990744164,,,,,0.6786266326609476,,,,,,,,0.5323440760491537,,,,,,,,,,0.5791394117385307,,,0.610176656432163,,DL,none,female,cole,soft,SFCN
lange,batch4_model_lr0.01_epoch200_ORXfalse_COLEtrue_gender0_SOFTfalse_merged_results.csv--lange,2.359104157030964,2.354159185004407,2.3582438618446613,2.3534968409010655,9.3065614812564,9.28531076255807,9.420521455918324,9.39986226356781,0.6819360816108906,0.6878474656516164,0.6876696454238447,0.6929784457809194,0.8614163245401476,0.8636104544804675,0.8639136028667227,0.8658797657081844,-0.083504440199861,-0.0833102844525919,-0.0802069993514112,-0.0800951441632514,1.9671446559802148,2.239464606087895,2.624552364788861,2.845918754776928,1.79155974124503,,1.9691936530521048,2.2859704454821688,2.690957740172492,2.730558974498734,1.7493250746246969,,0.2733346353212205,0.5418077559256518,-0.4880020948674161,-0.2333610367202122,0.1173369366277361,,0.2260234303442511,0.6364740733387129,-0.4014758586967297,-0.1713062021784458,-0.1418331353634197,,2.3885608224283272,,3.2443205115220004,1.8540309712609968,2.2588560096324524,2.4813455204403745,,2.3635299242177656,2.314625658956748,2.259285202772975,2.359104157030964,2.359104157030964,2.376747500974402,,3.2443205115220004,1.8540309712609968,2.2588560096324524,2.4697808038566778,,2.3583490283646107,2.314625658956748,2.259285202772975,2.354159185004407,2.354159185004407,2.37672197168622,,3.2443205115220004,1.8540309712609968,2.2272434023730754,2.512547287664558,0.936863349688938,2.364720298383154,2.314625658956748,2.259285202772975,2.3582438618446613,2.3582438618446613,2.3655751736439945,,3.2443205115220004,1.8540309712609968,2.2272434023730754,2.501497283194642,0.936863349688938,2.3597395980492117,2.314625658956748,2.259285202772975,2.3534968409010655,2.3534968409010655,,,,0.6582273535329857,,,,,,,,0.5340405165172205,,,,,,,,,,0.5820418865767977,,,0.6254748377987696,,,,,0.6570445938635134,,,,,,,,0.5369425767060824,,,,,,,,,,0.582910603835714,,,0.6250278111511592,,DL,none,female,cole,real,Custom3dCNN
lange,batch4_model_lr0.01_epoch200_ORXtrue_COLEfalse_gender1_SOFTfalse_merged_results.csv--lange,2.679827912425261,2.68845946267804,2.7007945148813657,2.7090376631363338,11.826700244818888,11.89479179878098,11.96255654502422,12.027649190899252,0.5958070411873853,0.6001222252562567,0.6033903701798313,0.6071487597744717,0.799894928801856,0.8005824961837951,0.8043174472465444,0.8048246422322054,-0.3849052620349519,-0.3933026822209419,-0.3772917326383611,-0.3852619026365276,2.9552282739500737,2.44630535159488,2.5489078920007064,3.1501722703311428,2.614247192731618,,2.9358580963890084,2.511327349009527,2.595240050045335,3.180726222592148,2.5789231108370245,,2.506787085733461,1.370784455334764,-0.0132916350451651,-0.8474163693313846,-1.8532924394721988,,2.474595885313979,1.4663176838489889,0.0504456091683212,-0.8080688451172919,-1.522613144415595,,2.757846265353502,,2.883157432668511,2.4270365936412883,2.654104605414193,2.7111945980152865,,2.682212387757961,2.5907659595686945,2.9186693190049735,2.679827912425261,2.679827912425261,2.7777670089063853,,2.883157432668511,2.4270365936412883,2.654104605414193,2.7301387057544826,,2.69123150390875,2.5907659595686945,2.9186693190049735,2.68845946267804,2.68845946267804,2.740177671487427,,2.883157432668511,2.4270365936412883,2.6517278947227356,2.758589331895136,1.033307815395883,2.707256523935048,2.5907659595686945,2.9186693190049735,2.7007945148813657,2.7007945148813657,2.759167446621527,,2.883157432668511,2.4270365936412883,2.6517278947227356,2.7762189706068185,1.033307815395883,2.715864651351412,2.5907659595686945,2.9186693190049735,2.7090376631363338,2.7090376631363338,,,,0.6592236613334895,,,,,,,,0.5557834691046905,,,,,,,,,,0.5974944252081442,,,0.6059434564830066,,,,,0.6572957724708246,,,,,,,,0.5587178298168328,,,,,,,,,,0.5986183420104125,,,0.6055266319583501,,DL,none,male,orx,real,Custom3dCNN
lange,batch4_model_lr0.01_epoch200_ORXtrue_COLEfalse_gender9_SOFTtrue_RESNETtrue_merged_results.csv--lange,2.239806270291509,2.241876882544069,2.2647038573480605,2.266637534341584,8.194671887309832,8.198527896968915,8.406108988946665,8.409346396677334,0.7199363636462033,0.7243828099664247,0.7213017333054221,0.7253310178084957,0.8761750378952498,0.8776532762586049,0.8769070517812324,0.8782153990100049,-0.1380113934879315,-0.1424511738651798,-0.1290782761214364,-0.1333207384221177,1.4307202443128866,2.426853064014935,2.590375777884051,2.543681443650668,1.720295720942203,,1.4292021710852183,2.4762433640343184,2.6609500249438436,2.5868816002437565,1.6550968099565952,,0.0451354504786428,-0.5577795713852858,-1.1386873683012635,-0.694207322925258,-1.3328394913896655,,0.0168382571448659,-0.467166482705415,-1.0558072550631823,-0.6937735383642439,-1.1883045594824833,,2.1997680208324475,,1.135306697518665,1.7016952748734304,2.1363289368411813,2.3659852636314493,,2.2629375304321484,1.9582290186309403,2.0676137016241474,2.239806270291509,2.239806270291509,2.2048643732193396,,1.135306697518665,1.7016952748734304,2.1363289368411813,2.369927435960262,,2.265047016480051,1.9582290186309403,2.0676137016241474,2.241876882544069,2.241876882544069,2.2083617811819365,,1.135306697518665,1.7016952748734304,2.140270347395095,2.4112721743599677,1.4445755105058105,2.2919798451007245,1.9582290186309403,2.0676137016241474,2.2647038573480605,2.2647038573480605,2.213152711598478,,1.135306697518665,1.7016952748734304,2.140270347395095,2.4147713180826833,1.4445755105058105,2.293939783735072,1.9582290186309403,2.0676137016241474,2.266637534341584,2.266637534341584,,,,0.6949149231280157,,,,,,,,0.5606282599777296,,,,,,,,,,0.6011698658688271,,,0.6552705594961957,,,,,0.693813277687611,,,,,,,,0.5633549733364248,,,,,,,,,,0.6020335513727585,,,0.6550416054821342,,DL,none,all,orx,soft,ResNet18
lange,batch8_model_lr0.01_epoch200_ORXtrue_COLEfalse_gender9_SOFTfalse_merged_results.csv--lange,2.328330203014877,2.324930855123219,2.346597917511984,2.343293108271322,8.490832708990649,8.473000705111472,8.65413778585958,8.636653074916431,0.7098146799709968,0.7151556139293355,0.7130785237466517,0.7179066484208898,0.8698788720340889,0.8718228895212112,0.8727590356215188,0.8744627726314016,-0.1048765603246155,-0.1061069819542625,-0.08949683282237,-0.0908492970894795,2.1261982515018576,2.340298562159576,2.3169241561495233,2.765502111671985,2.3914602424007274,,2.1336790763894635,2.37652311007099,2.3638143360289443,2.8030200698724252,2.2284321577180144,,0.2673760218180396,0.5762626966531764,-0.2274117576145685,-0.0228034464483526,-0.7231146194872462,,0.2115401611057891,0.6533014210704176,-0.1662116644535268,0.1813709775333213,-0.8143383963558177,,2.3999399133240744,,2.189689235532448,1.904904480100566,2.21214518146941,2.470004795613687,,2.3365761972707206,1.2430420555445991,2.396308294907335,2.328330203014877,2.328330203014877,2.3915413976966566,,2.189689235532448,1.904904480100566,2.21214518146941,2.4617622053935757,,2.333002188457726,1.2430420555445991,2.396308294907335,2.324930855123219,2.324930855123219,2.381865049959823,,2.189689235532448,1.904904480100566,2.222268530767026,2.4930435893990723,2.2169937012298604,2.3592478725389636,1.2430420555445991,2.396308294907335,2.346597917511984,2.346597917511984,2.3739899190485,,2.189689235532448,1.904904480100566,2.222268530767026,2.485164024484493,2.2169937012298604,2.3557616205797767,1.2430420555445991,2.396308294907335,2.343293108271322,2.343293108271322,,,,0.6456660610678074,,,,,,,,0.5336498075758465,,,,,,,,,,0.5763830526327585,,,0.6070752232718145,,,,,0.6473452353350336,,,,,,,,0.5366334338047762,,,,,,,,,,0.577359498064344,,,0.6083856182975127,,DL,none,all,orx,real,Custom3dCNN
lange,batch8_model_lr0.005_epoch200_ORXtrue_COLEfalse_gender9_SOFTtrue_RESNETtrue_merged_results.csv--lange,1.887567357200272,1.88645797961812,1.8928935568809524,1.8918164317146549,5.527238978108149,5.5190821811226405,5.5531994473862865,5.545308865987697,0.8110993742650524,0.8144601151033729,0.8158878188908923,0.8188772027799716,0.9096057046294664,0.9110618830266072,0.9118406977362008,0.9131304600552708,-0.1587460588159919,-0.1603032101621983,-0.1535052792055034,-0.1550740248680011,1.6994443235000765,1.9154879624333176,1.871611560545455,2.209062746565476,1.6388779305899002,,1.6682796112826932,1.916415928869248,1.9162717894730592,2.2314207490171585,1.6490804817886695,,0.3320901419595232,-0.1972380569869592,-0.7226415322122355,-0.5337964657927776,-0.4830155916471499,,0.3256276999961096,-0.1507795989165325,-0.6578703515970481,-0.6083809157021657,-0.2676934739922926,,1.832732445665943,,0.9782242726577598,1.1024970293160177,1.8392175601623917,1.9465245076699316,,1.9214463492513911,1.077694647847622,1.6997325947603994,1.887567357200272,1.887567357200272,1.8304143174806249,,0.9782242726577598,1.1024970293160177,1.8392175601623917,1.943769960582176,,1.9202051799039828,1.077694647847622,1.6997325947603994,1.88645797961812,1.88645797961812,1.8360949781157827,,0.9782242726577598,1.1024970293160177,1.8601253833650848,1.931490684339546,1.338151942179049,1.927930396104868,1.077694647847622,1.6997325947603994,1.8928935568809524,1.8928935568809524,1.833878484542789,,0.9782242726577598,1.1024970293160177,1.8601253833650848,1.928966225234486,1.338151942179049,1.926722903789838,1.077694647847622,1.6997325947603994,1.8918164317146549,1.8918164317146549,,,,0.6818066381449139,,,,,,,,0.515130203754713,,,,,,,,,,0.5735032104077722,,,0.651539090776661,,,,,0.6775639539377077,,,,,,,,0.51822010974573,,,,,,,,,,0.574444889422863,,,0.649390379566591,,DL,none,all,orx,soft,ResNet18
lange,batch4_model_lr0.01_epoch200_ORXfalse_COLEtrue_gender9_SOFTtrue_RESNETtrue_merged_results.csv--lange,2.196647305988805,2.19314809190273,2.213461786458947,2.210064271432519,7.7962720783471875,7.779423352324388,8.031919791033705,8.015220028349503,0.733552198514897,0.7384722194771164,0.733707696755492,0.7382041096442906,0.8744271922445608,0.8765097430486082,0.8759421958626903,0.8777899314820141,-0.158170278419853,-0.1580977472413205,-0.1402362543569817,-0.1403965282158121,1.4167090714521915,2.2802700314678184,2.654690897037773,2.549156397223694,1.288076649311341,,1.421787943499513,2.289566126107528,2.7402423987136815,2.593471717008485,1.223062776486707,,0.7685099030034723,-0.026105040848267,-0.6461472040829501,-0.1224641300743414,-0.9288918391435884,,0.719285193088359,0.0381458776926625,-0.5545789819058754,0.0073944054215564,-0.8739881270920806,,2.15486499494722,,2.788384658257352,2.0571962051237502,2.227652987683052,2.1588393573922486,,2.192298416935763,2.649078751819166,2.8584026740019772,2.196647305988805,2.196647305988805,2.1468440488364795,,2.788384658257352,2.0571962051237502,2.227652987683052,2.151286822402746,,2.188650195227189,2.649078751819166,2.8584026740019772,2.19314809190273,2.19314809190273,2.190247754714052,,2.788384658257352,2.0571962051237502,2.237092236033269,2.185627843450733,1.2014235243702664,2.2148613917532147,2.649078751819166,2.8584026740019772,2.213461786458947,2.213461786458947,2.182456689123007,,2.788384658257352,2.0571962051237502,2.237092236033269,2.178380772259391,1.2014235243702664,2.211304084317056,2.649078751819166,2.8584026740019772,2.210064271432519,2.210064271432519,,,,0.6865146808884721,,,,,,,,0.5536931762683389,,,,,,,,,,0.5912416938402753,,,0.6269875953877702,,,,,0.6846162763737537,,,,,,,,0.5563992580570368,,,,,,,,,,0.592010412494994,,,0.6262737507230899,,DL,none,all,cole,soft,ResNet18
